Subject Area,Presentation Table,Presentation Column,Expression - Presentation Column,Description - Presentation Column,Business Model,Derived logical table,Derived logical column,Description - Derived Logical Column,Expression,Logical Table,Logical Column,Description - Logical Column,Logical Table Source,Expression,Initialization Block,Variable,Database,Physical Catalog,Physical Schema,Physical Table,Alias,Physical Column,Description - Physical Column
OFSAA,FSI_D_LOAN_CONTRACTS,Org Net Par Bal C,,,OFSAA,,,,,Fsi D Loan Contracts,Org Net Par Bal C,,FSI_D_LOAN_CONTRACTS,OFSAA."".OFSEPM.FSI_D_LOAN_CONTRACTS.ORG_NET_PAR_BAL_C,,,OFSAA,,OFSEPM,FSI_D_LOAN_CONTRACTS,,ORG_NET_PAR_BAL_C,
OFSAA,FSI_D_LOAN_CONTRACTS,Org Par Bal,,,OFSAA,,,,,Fsi D Loan Contracts,Org Par Bal,,FSI_D_LOAN_CONTRACTS,OFSAA."".OFSEPM.FSI_D_LOAN_CONTRACTS.ORG_PAR_BAL,,,OFSAA,,OFSEPM,FSI_D_LOAN_CONTRACTS,,ORG_PAR_BAL,
OFSAA,FSI_D_LOAN_CONTRACTS,Org Payment Amt,,,OFSAA,,,,,Fsi D Loan Contracts,Org Payment Amt,,FSI_D_LOAN_CONTRACTS,OFSAA."".OFSEPM.FSI_D_LOAN_CONTRACTS.ORG_PAYMENT_AMT,,,OFSAA,,OFSEPM,FSI_D_LOAN_CONTRACTS,,ORG_PAYMENT_AMT,
OFSAA,FSI_D_LOAN_CONTRACTS,Org Payment Date,,,OFSAA,,,,,Fsi D Loan Contracts,Org Payment Date,,FSI_D_LOAN_CONTRACTS,OFSAA."".OFSEPM.FSI_D_LOAN_CONTRACTS.ORG_PAYMENT_DATE,,,OFSAA,,OFSEPM,FSI_D_LOAN_CONTRACTS,,ORG_PAYMENT_DATE,
OFSAA,FSI_D_LOAN_CONTRACTS,Org Rate,,,OFSAA,,,,,Fsi D Loan Contracts,Org Rate,,FSI_D_LOAN_CONTRACTS,OFSAA."".OFSEPM.FSI_D_LOAN_CONTRACTS.ORG_RATE,,,OFSAA,,OFSEPM,FSI_D_LOAN_CONTRACTS,,ORG_RATE,
OFSAA,FSI_D_LOAN_CONTRACTS,Org Term,,,OFSAA,,,,,Fsi D Loan Contracts,Org Term,,FSI_D_LOAN_CONTRACTS,OFSAA."".OFSEPM.FSI_D_LOAN_CONTRACTS.ORG_TERM,,,OFSAA,,OFSEPM,FSI_D_LOAN_CONTRACTS,,ORG_TERM,
OFSAA,FSI_D_LOAN_CONTRACTS,Org Term Mult,,,OFSAA,,,,,Fsi D Loan Contracts,Org Term Mult,,FSI_D_LOAN_CONTRACTS,OFSAA."".OFSEPM.FSI_D_LOAN_CONTRACTS.ORG_TERM_MULT,,,OFSAA,,OFSEPM,FSI_D_LOAN_CONTRACTS,,ORG_TERM_MULT,
OFSAA,FSI_D_LOAN_CONTRACTS,Org Unit Id,,,OFSAA,,,,,Fsi D Loan Contracts,Org Unit Id,,FSI_D_LOAN_CONTRACTS,OFSAA."".OFSEPM.FSI_D_LOAN_CONTRACTS.ORG_UNIT_ID,,,OFSAA,,OFSEPM,FSI_D_LOAN_CONTRACTS,,ORG_UNIT_ID,
OFSAA,FSI_D_LOAN_CONTRACTS,Orig Offset Bal,,,OFSAA,,,,,Fsi D Loan Contracts,Orig Offset Bal,,FSI_D_LOAN_CONTRACTS,OFSAA."".OFSEPM.FSI_D_LOAN_CONTRACTS.ORIG_OFFSET_BAL,,,OFSAA,,OFSEPM,FSI_D_LOAN_CONTRACTS,,ORIG_OFFSET_BAL,
OFSAA,FSI_D_LOAN_CONTRACTS,Origination Date,,,OFSAA,,,,,Fsi D Loan Contracts,Origination Date,,FSI_D_LOAN_CONTRACTS,OFSAA."".OFSEPM.FSI_D_LOAN_CONTRACTS.ORIGINATION_DATE,,,OFSAA,,OFSEPM,FSI_D_LOAN_CONTRACTS,,ORIGINATION_DATE,
OFSAA,FSI_D_LOAN_CONTRACTS,Other Account Exp,,,OFSAA,,,,,Fsi D Loan Contracts,Other Account Exp,,FSI_D_LOAN_CONTRACTS,OFSAA."".OFSEPM.FSI_D_LOAN_CONTRACTS.OTHER_ACCOUNT_EXP,,,OFSAA,,OFSEPM,FSI_D_LOAN_CONTRACTS,,OTHER_ACCOUNT_EXP,
OFSAA,FSI_D_LOAN_CONTRACTS,Other Adj Amount Alt,,,OFSAA,,,,,Fsi D Loan Contracts,Other Adj Amount Alt,,FSI_D_LOAN_CONTRACTS,OFSAA."".OFSEPM.FSI_D_LOAN_CONTRACTS.OTHER_ADJ_AMOUNT_ALT,,,OFSAA,,OFSEPM,FSI_D_LOAN_CONTRACTS,,OTHER_ADJ_AMOUNT_ALT,
OFSAA,FSI_D_LOAN_CONTRACTS,Other Adj Charge Credit,,,OFSAA,,,,,Fsi D Loan Contracts,Other Adj Charge Credit,,FSI_D_LOAN_CONTRACTS,OFSAA."".OFSEPM.FSI_D_LOAN_CONTRACTS.OTHER_ADJ_CHARGE_CREDIT,,,OFSAA,,OFSEPM,FSI_D_LOAN_CONTRACTS,,OTHER_ADJ_CHARGE_CREDIT,
OFSAA,FSI_D_LOAN_CONTRACTS,Other Adj Rate Alt,,,OFSAA,,,,,Fsi D Loan Contracts,Other Adj Rate Alt,,FSI_D_LOAN_CONTRACTS,OFSAA."".OFSEPM.FSI_D_LOAN_CONTRACTS.OTHER_ADJ_RATE_ALT,,,OFSAA,,OFSEPM,FSI_D_LOAN_CONTRACTS,,OTHER_ADJ_RATE_ALT,
OFSAA,FSI_D_LOAN_CONTRACTS,Other Adjustments Amt,,,OFSAA,,,,,Fsi D Loan Contracts,Other Adjustments Amt,,FSI_D_LOAN_CONTRACTS,OFSAA."".OFSEPM.FSI_D_LOAN_CONTRACTS.OTHER_ADJUSTMENTS_AMT,,,OFSAA,,OFSEPM,FSI_D_LOAN_CONTRACTS,,OTHER_ADJUSTMENTS_AMT,
OFSAA,FSI_D_LOAN_CONTRACTS,Other Adjustments Rate,,,OFSAA,,,,,Fsi D Loan Contracts,Other Adjustments Rate,,FSI_D_LOAN_CONTRACTS,OFSAA."".OFSEPM.FSI_D_LOAN_CONTRACTS.OTHER_ADJUSTMENTS_RATE,,,OFSAA,,OFSEPM,FSI_D_LOAN_CONTRACTS,,OTHER_ADJUSTMENTS_RATE,
OFSAA,FSI_D_LOAN_CONTRACTS,Other Capital,,,OFSAA,,,,,Fsi D Loan Contracts,Other Capital,,FSI_D_LOAN_CONTRACTS,OFSAA."".OFSEPM.FSI_D_LOAN_CONTRACTS.OTHER_CAPITAL,,,OFSAA,,OFSEPM,FSI_D_LOAN_CONTRACTS,,OTHER_CAPITAL,
OFSAA,FSI_D_LOAN_CONTRACTS,Other Processing Exp,,,OFSAA,,,,,Fsi D Loan Contracts,Other Processing Exp,,FSI_D_LOAN_CONTRACTS,OFSAA."".OFSEPM.FSI_D_LOAN_CONTRACTS.OTHER_PROCESSING_EXP,,,OFSAA,,OFSEPM,FSI_D_LOAN_CONTRACTS,,OTHER_PROCESSING_EXP,
OFSAA,FSI_D_LOAN_CONTRACTS,Participation Amt Sold,,,OFSAA,,,,,Fsi D Loan Contracts,Participation Amt Sold,,FSI_D_LOAN_CONTRACTS,OFSAA."".OFSEPM.FSI_D_LOAN_CONTRACTS.PARTICIPATION_AMT_SOLD,,,OFSAA,,OFSEPM,FSI_D_LOAN_CONTRACTS,,PARTICIPATION_AMT_SOLD,
OFSAA,FSI_D_LOAN_CONTRACTS,Participation Flg,,,OFSAA,,,,,Fsi D Loan Contracts,Participation Flg,,FSI_D_LOAN_CONTRACTS,OFSAA."".OFSEPM.FSI_D_LOAN_CONTRACTS.PARTICIPATION_FLG,,,OFSAA,,OFSEPM,FSI_D_LOAN_CONTRACTS,,PARTICIPATION_FLG,
OFSAA,FSI_D_LOAN_CONTRACTS,Percent Sold,,,OFSAA,,,,,Fsi D Loan Contracts,Percent Sold,,FSI_D_LOAN_CONTRACTS,OFSAA."".OFSEPM.FSI_D_LOAN_CONTRACTS.PERCENT_SOLD,,,OFSAA,,OFSEPM,FSI_D_LOAN_CONTRACTS,,PERCENT_SOLD,
OFSAA,FSI_D_LOAN_CONTRACTS,Pledged Status Cd,,,OFSAA,,,,,Fsi D Loan Contracts,Pledged Status Cd,,FSI_D_LOAN_CONTRACTS,OFSAA."".OFSEPM.FSI_D_LOAN_CONTRACTS.PLEDGED_STATUS_CD,,,OFSAA,,OFSEPM,FSI_D_LOAN_CONTRACTS,,PLEDGED_STATUS_CD,
OFSAA,FSI_D_LOAN_CONTRACTS,Pmt Adjust Date,,,OFSAA,,,,,Fsi D Loan Contracts,Pmt Adjust Date,,FSI_D_LOAN_CONTRACTS,OFSAA."".OFSEPM.FSI_D_LOAN_CONTRACTS.PMT_ADJUST_DATE,,,OFSAA,,OFSEPM,FSI_D_LOAN_CONTRACTS,,PMT_ADJUST_DATE,
OFSAA,FSI_D_LOAN_CONTRACTS,Pmt Chg Freq,,,OFSAA,,,,,Fsi D Loan Contracts,Pmt Chg Freq,,FSI_D_LOAN_CONTRACTS,OFSAA."".OFSEPM.FSI_D_LOAN_CONTRACTS.PMT_CHG_FREQ,,,OFSAA,,OFSEPM,FSI_D_LOAN_CONTRACTS,,PMT_CHG_FREQ,
OFSAA,FSI_D_LOAN_CONTRACTS,Pmt Chg Freq Mult,,,OFSAA,,,,,Fsi D Loan Contracts,Pmt Chg Freq Mult,,FSI_D_LOAN_CONTRACTS,OFSAA."".OFSEPM.FSI_D_LOAN_CONTRACTS.PMT_CHG_FREQ_MULT,,,OFSAA,,OFSEPM,FSI_D_LOAN_CONTRACTS,,PMT_CHG_FREQ_MULT,
OFSAA,FSI_D_LOAN_CONTRACTS,Pmt Decr Cycle,,,OFSAA,,,,,Fsi D Loan Contracts,Pmt Decr Cycle,,FSI_D_LOAN_CONTRACTS,OFSAA."".OFSEPM.FSI_D_LOAN_CONTRACTS.PMT_DECR_CYCLE,,,OFSAA,,OFSEPM,FSI_D_LOAN_CONTRACTS,,PMT_DECR_CYCLE,
OFSAA,FSI_D_LOAN_CONTRACTS,Pmt Decr Life,,,OFSAA,,,,,Fsi D Loan Contracts,Pmt Decr Life,,FSI_D_LOAN_CONTRACTS,OFSAA."".OFSEPM.FSI_D_LOAN_CONTRACTS.PMT_DECR_LIFE,,,OFSAA,,OFSEPM,FSI_D_LOAN_CONTRACTS,,PMT_DECR_LIFE,
OFSAA,FSI_D_LOAN_CONTRACTS,Pmt Freq,,,OFSAA,,,,,Fsi D Loan Contracts,Pmt Freq,,FSI_D_LOAN_CONTRACTS,OFSAA."".OFSEPM.FSI_D_LOAN_CONTRACTS.PMT_FREQ,,,OFSAA,,OFSEPM,FSI_D_LOAN_CONTRACTS,,PMT_FREQ,
OFSAA,FSI_D_LOAN_CONTRACTS,Pmt Freq Mult,,,OFSAA,,,,,Fsi D Loan Contracts,Pmt Freq Mult,,FSI_D_LOAN_CONTRACTS,OFSAA."".OFSEPM.FSI_D_LOAN_CONTRACTS.PMT_FREQ_MULT,,,OFSAA,,OFSEPM,FSI_D_LOAN_CONTRACTS,,PMT_FREQ_MULT,
OFSAA,FSI_D_LOAN_CONTRACTS,Pmt Incr Cycle,,,OFSAA,,,,,Fsi D Loan Contracts,Pmt Incr Cycle,,FSI_D_LOAN_CONTRACTS,OFSAA."".OFSEPM.FSI_D_LOAN_CONTRACTS.PMT_INCR_CYCLE,,,OFSAA,,OFSEPM,FSI_D_LOAN_CONTRACTS,,PMT_INCR_CYCLE,
OFSAA,FSI_D_LOAN_CONTRACTS,Pmt Incr Life,,,OFSAA,,,,,Fsi D Loan Contracts,Pmt Incr Life,,FSI_D_LOAN_CONTRACTS,OFSAA."".OFSEPM.FSI_D_LOAN_CONTRACTS.PMT_INCR_LIFE,,,OFSAA,,OFSEPM,FSI_D_LOAN_CONTRACTS,,PMT_INCR_LIFE,
OFSAA,FSI_D_LOAN_CONTRACTS,Pmt Type Cd,,,OFSAA,,,,,Fsi D Loan Contracts,Pmt Type Cd,,FSI_D_LOAN_CONTRACTS,OFSAA."".OFSEPM.FSI_D_LOAN_CONTRACTS.PMT_TYPE_CD,,,OFSAA,,OFSEPM,FSI_D_LOAN_CONTRACTS,,PMT_TYPE_CD,
OFSAA,FSI_D_LOAN_CONTRACTS,Power Of Attorney Flg,,,OFSAA,,,,,Fsi D Loan Contracts,Power Of Attorney Flg,,FSI_D_LOAN_CONTRACTS,OFSAA."".OFSEPM.FSI_D_LOAN_CONTRACTS.POWER_OF_ATTORNEY_FLG,,,OFSAA,,OFSEPM,FSI_D_LOAN_CONTRACTS,,POWER_OF_ATTORNEY_FLG,
OFSAA,FSI_D_LOAN_CONTRACTS,Pricing Inc Charge Credit,,,OFSAA,,,,,Fsi D Loan Contracts,Pricing Inc Charge Credit,,FSI_D_LOAN_CONTRACTS,OFSAA."".OFSEPM.FSI_D_LOAN_CONTRACTS.PRICING_INC_CHARGE_CREDIT,,,OFSAA,,OFSEPM,FSI_D_LOAN_CONTRACTS,,PRICING_INC_CHARGE_CREDIT,
OFSAA,FSI_D_LOAN_CONTRACTS,Pricing Incentive Amt,,,OFSAA,,,,,Fsi D Loan Contracts,Pricing Incentive Amt,,FSI_D_LOAN_CONTRACTS,OFSAA."".OFSEPM.FSI_D_LOAN_CONTRACTS.PRICING_INCENTIVE_AMT,,,OFSAA,,OFSEPM,FSI_D_LOAN_CONTRACTS,,PRICING_INCENTIVE_AMT,
OFSAA,FSI_D_LOAN_CONTRACTS,Pricing Incentive Rate,,,OFSAA,,,,,Fsi D Loan Contracts,Pricing Incentive Rate,,FSI_D_LOAN_CONTRACTS,OFSAA."".OFSEPM.FSI_D_LOAN_CONTRACTS.PRICING_INCENTIVE_RATE,,,OFSAA,,OFSEPM,FSI_D_LOAN_CONTRACTS,,PRICING_INCENTIVE_RATE,
OFSAA,FSI_D_LOAN_CONTRACTS,Prime Rate,,,OFSAA,,,,,Fsi D Loan Contracts,Prime Rate,,FSI_D_LOAN_CONTRACTS,OFSAA."".OFSEPM.FSI_D_LOAN_CONTRACTS.PRIME_RATE,,,OFSAA,,OFSEPM,FSI_D_LOAN_CONTRACTS,,PRIME_RATE,
OFSAA,FSI_D_LOAN_CONTRACTS,Prior Tp Per Adb,,,OFSAA,,,,,Fsi D Loan Contracts,Prior Tp Per Adb,,FSI_D_LOAN_CONTRACTS,OFSAA."".OFSEPM.FSI_D_LOAN_CONTRACTS.PRIOR_TP_PER_ADB,,,OFSAA,,OFSEPM,FSI_D_LOAN_CONTRACTS,,PRIOR_TP_PER_ADB,
OFSAA,FSI_D_LOAN_CONTRACTS,Product Id,,,OFSAA,,,,,Fsi D Loan Contracts,Product Id,,FSI_D_LOAN_CONTRACTS,OFSAA."".OFSEPM.FSI_D_LOAN_CONTRACTS.PRODUCT_ID,,,OFSAA,,OFSEPM,FSI_D_LOAN_CONTRACTS,,PRODUCT_ID,
OFSAA,FSI_D_LOAN_CONTRACTS,Product Type Cd,,,OFSAA,,,,,Fsi D Loan Contracts,Product Type Cd,,FSI_D_LOAN_CONTRACTS,OFSAA."".OFSEPM.FSI_D_LOAN_CONTRACTS.PRODUCT_TYPE_CD,,,OFSAA,,OFSEPM,FSI_D_LOAN_CONTRACTS,,PRODUCT_TYPE_CD,
OFSAA,FSI_D_LOAN_CONTRACTS,Purpose Cd,,,OFSAA,,,,,Fsi D Loan Contracts,Purpose Cd,,FSI_D_LOAN_CONTRACTS,OFSAA."".OFSEPM.FSI_D_LOAN_CONTRACTS.PURPOSE_CD,,,OFSAA,,OFSEPM,FSI_D_LOAN_CONTRACTS,,PURPOSE_CD,
OFSAA,FSI_D_LOAN_CONTRACTS,Put Call Cd,,,OFSAA,,,,,Fsi D Loan Contracts,Put Call Cd,,FSI_D_LOAN_CONTRACTS,OFSAA."".OFSEPM.FSI_D_LOAN_CONTRACTS.PUT_CALL_CD,,,OFSAA,,OFSEPM,FSI_D_LOAN_CONTRACTS,,PUT_CALL_CD,
OFSAA,FSI_D_LOAN_CONTRACTS,Put Expire Date,,,OFSAA,,,,,Fsi D Loan Contracts,Put Expire Date,,FSI_D_LOAN_CONTRACTS,OFSAA."".OFSEPM.FSI_D_LOAN_CONTRACTS.PUT_EXPIRE_DATE,,,OFSAA,,OFSEPM,FSI_D_LOAN_CONTRACTS,,PUT_EXPIRE_DATE,
OFSAA,FSI_D_LOAN_CONTRACTS,Put Option Date,,,OFSAA,,,,,Fsi D Loan Contracts,Put Option Date,,FSI_D_LOAN_CONTRACTS,OFSAA."".OFSEPM.FSI_D_LOAN_CONTRACTS.PUT_OPTION_DATE,,,OFSAA,,OFSEPM,FSI_D_LOAN_CONTRACTS,,PUT_OPTION_DATE,
OFSAA,FSI_D_LOAN_CONTRACTS,Put Option Mult C,,,OFSAA,,,,,Fsi D Loan Contracts,Put Option Mult C,,FSI_D_LOAN_CONTRACTS,OFSAA."".OFSEPM.FSI_D_LOAN_CONTRACTS.PUT_OPTION_MULT_C,,,OFSAA,,OFSEPM,FSI_D_LOAN_CONTRACTS,,PUT_OPTION_MULT_C,
OFSAA,FSI_D_LOAN_CONTRACTS,Put Option Term C,,,OFSAA,,,,,Fsi D Loan Contracts,Put Option Term C,,FSI_D_LOAN_CONTRACTS,OFSAA."".OFSEPM.FSI_D_LOAN_CONTRACTS.PUT_OPTION_TERM_C,,,OFSAA,,OFSEPM,FSI_D_LOAN_CONTRACTS,,PUT_OPTION_TERM_C,
OFSAA,FSI_D_LOAN_CONTRACTS,Rate Cap Life,,,OFSAA,,,,,Fsi D Loan Contracts,Rate Cap Life,,FSI_D_LOAN_CONTRACTS,OFSAA."".OFSEPM.FSI_D_LOAN_CONTRACTS.RATE_CAP_LIFE,,,OFSAA,,OFSEPM,FSI_D_LOAN_CONTRACTS,,RATE_CAP_LIFE,
OFSAA,FSI_D_LOAN_CONTRACTS,Rate Chg Min,,,OFSAA,,,,,Fsi D Loan Contracts,Rate Chg Min,,FSI_D_LOAN_CONTRACTS,OFSAA."".OFSEPM.FSI_D_LOAN_CONTRACTS.RATE_CHG_MIN,,,OFSAA,,OFSEPM,FSI_D_LOAN_CONTRACTS,,RATE_CHG_MIN,
OFSAA,FSI_D_LOAN_CONTRACTS,Rate Chg Rnd Cd,,,OFSAA,,,,,Fsi D Loan Contracts,Rate Chg Rnd Cd,,FSI_D_LOAN_CONTRACTS,OFSAA."".OFSEPM.FSI_D_LOAN_CONTRACTS.RATE_CHG_RND_CD,,,OFSAA,,OFSEPM,FSI_D_LOAN_CONTRACTS,,RATE_CHG_RND_CD,
OFSAA,FSI_D_LOAN_CONTRACTS,Rate Chg Rnd Fac,,,OFSAA,,,,,Fsi D Loan Contracts,Rate Chg Rnd Fac,,FSI_D_LOAN_CONTRACTS,OFSAA."".OFSEPM.FSI_D_LOAN_CONTRACTS.RATE_CHG_RND_FAC,,,OFSAA,,OFSEPM,FSI_D_LOAN_CONTRACTS,,RATE_CHG_RND_FAC,
OFSAA,FSI_D_LOAN_CONTRACTS,Rate Decr Cycle,,,OFSAA,,,,,Fsi D Loan Contracts,Rate Decr Cycle,,FSI_D_LOAN_CONTRACTS,OFSAA."".OFSEPM.FSI_D_LOAN_CONTRACTS.RATE_DECR_CYCLE,,,OFSAA,,OFSEPM,FSI_D_LOAN_CONTRACTS,,RATE_DECR_CYCLE,
OFSAA,FSI_D_LOAN_CONTRACTS,Rate Decr Year,,,OFSAA,,,,,Fsi D Loan Contracts,Rate Decr Year,,FSI_D_LOAN_CONTRACTS,OFSAA."".OFSEPM.FSI_D_LOAN_CONTRACTS.RATE_DECR_YEAR,,,OFSAA,,OFSEPM,FSI_D_LOAN_CONTRACTS,,RATE_DECR_YEAR,
OFSAA,FSI_D_LOAN_CONTRACTS,Rate Floor Life,,,OFSAA,,,,,Fsi D Loan Contracts,Rate Floor Life,,FSI_D_LOAN_CONTRACTS,OFSAA."".OFSEPM.FSI_D_LOAN_CONTRACTS.RATE_FLOOR_LIFE,,,OFSAA,,OFSEPM,FSI_D_LOAN_CONTRACTS,,RATE_FLOOR_LIFE,
OFSAA,FSI_D_LOAN_CONTRACTS,Rate Incr Cycle,,,OFSAA,,,,,Fsi D Loan Contracts,Rate Incr Cycle,,FSI_D_LOAN_CONTRACTS,OFSAA."".OFSEPM.FSI_D_LOAN_CONTRACTS.RATE_INCR_CYCLE,,,OFSAA,,OFSEPM,FSI_D_LOAN_CONTRACTS,,RATE_INCR_CYCLE,
OFSAA,FSI_D_LOAN_CONTRACTS,Rate Incr Year,,,OFSAA,,,,,Fsi D Loan Contracts,Rate Incr Year,,FSI_D_LOAN_CONTRACTS,OFSAA."".OFSEPM.FSI_D_LOAN_CONTRACTS.RATE_INCR_YEAR,,,OFSAA,,OFSEPM,FSI_D_LOAN_CONTRACTS,,RATE_INCR_YEAR,
OFSAA,FSI_D_LOAN_CONTRACTS,Rate Lookup Cd,,,OFSAA,,,,,Fsi D Loan Contracts,Rate Lookup Cd,,FSI_D_LOAN_CONTRACTS,OFSAA."".OFSEPM.FSI_D_LOAN_CONTRACTS.RATE_LOOKUP_CD,,,OFSAA,,OFSEPM,FSI_D_LOAN_CONTRACTS,,RATE_LOOKUP_CD,
OFSAA,FSI_D_LOAN_CONTRACTS,Rate Set Lag,,,OFSAA,,,,,Fsi D Loan Contracts,Rate Set Lag,,FSI_D_LOAN_CONTRACTS,OFSAA."".OFSEPM.FSI_D_LOAN_CONTRACTS.RATE_SET_LAG,,,OFSAA,,OFSEPM,FSI_D_LOAN_CONTRACTS,,RATE_SET_LAG,
OFSAA,FSI_D_LOAN_CONTRACTS,Rate Set Lag Mult,,,OFSAA,,,,,Fsi D Loan Contracts,Rate Set Lag Mult,,FSI_D_LOAN_CONTRACTS,OFSAA."".OFSEPM.FSI_D_LOAN_CONTRACTS.RATE_SET_LAG_MULT,,,OFSAA,,OFSEPM,FSI_D_LOAN_CONTRACTS,,RATE_SET_LAG_MULT,
OFSAA,FSI_D_LOAN_CONTRACTS,Reason Closed Cd,,,OFSAA,,,,,Fsi D Loan Contracts,Reason Closed Cd,,FSI_D_LOAN_CONTRACTS,OFSAA."".OFSEPM.FSI_D_LOAN_CONTRACTS.REASON_CLOSED_CD,,,OFSAA,,OFSEPM,FSI_D_LOAN_CONTRACTS,,REASON_CLOSED_CD,
OFSAA,FSI_D_LOAN_CONTRACTS,Record Count,,,OFSAA,,,,,Fsi D Loan Contracts,Record Count,,FSI_D_LOAN_CONTRACTS,OFSAA."".OFSEPM.FSI_D_LOAN_CONTRACTS.RECORD_COUNT,,,OFSAA,,OFSEPM,FSI_D_LOAN_CONTRACTS,,RECORD_COUNT,
OFSAA,FSI_D_LOAN_CONTRACTS,Remain No Pmts C,,,OFSAA,,,,,Fsi D Loan Contracts,Remain No Pmts C,,FSI_D_LOAN_CONTRACTS,OFSAA."".OFSEPM.FSI_D_LOAN_CONTRACTS.REMAIN_NO_PMTS_C,,,OFSAA,,OFSEPM,FSI_D_LOAN_CONTRACTS,,REMAIN_NO_PMTS_C,
OFSAA,FSI_D_LOAN_CONTRACTS,Remain Term C,,,OFSAA,,,,,Fsi D Loan Contracts,Remain Term C,,FSI_D_LOAN_CONTRACTS,OFSAA."".OFSEPM.FSI_D_LOAN_CONTRACTS.REMAIN_TERM_C,,,OFSAA,,OFSEPM,FSI_D_LOAN_CONTRACTS,,REMAIN_TERM_C,
OFSAA,FSI_D_LOAN_CONTRACTS,Remain Term Mult C,,,OFSAA,,,,,Fsi D Loan Contracts,Remain Term Mult C,,FSI_D_LOAN_CONTRACTS,OFSAA."".OFSEPM.FSI_D_LOAN_CONTRACTS.REMAIN_TERM_MULT_C,,,OFSAA,,OFSEPM,FSI_D_LOAN_CONTRACTS,,REMAIN_TERM_MULT_C,
OFSAA,FSI_D_LOAN_CONTRACTS,Reprice Freq,,,OFSAA,,,,,Fsi D Loan Contracts,Reprice Freq,,FSI_D_LOAN_CONTRACTS,OFSAA."".OFSEPM.FSI_D_LOAN_CONTRACTS.REPRICE_FREQ,,,OFSAA,,OFSEPM,FSI_D_LOAN_CONTRACTS,,REPRICE_FREQ,
OFSAA,FSI_D_LOAN_CONTRACTS,Reprice Freq Mult,,,OFSAA,,,,,Fsi D Loan Contracts,Reprice Freq Mult,,FSI_D_LOAN_CONTRACTS,OFSAA."".OFSEPM.FSI_D_LOAN_CONTRACTS.REPRICE_FREQ_MULT,,,OFSAA,,OFSEPM,FSI_D_LOAN_CONTRACTS,,REPRICE_FREQ_MULT,
OFSAA,FSI_D_LOAN_CONTRACTS,Reserve Charge Credit,,,OFSAA,,,,,Fsi D Loan Contracts,Reserve Charge Credit,,FSI_D_LOAN_CONTRACTS,OFSAA."".OFSEPM.FSI_D_LOAN_CONTRACTS.RESERVE_CHARGE_CREDIT,,,OFSAA,,OFSEPM,FSI_D_LOAN_CONTRACTS,,RESERVE_CHARGE_CREDIT,
OFSAA,FSI_D_LOAN_CONTRACTS,Residual Amount,,,OFSAA,,,,,Fsi D Loan Contracts,Residual Amount,,FSI_D_LOAN_CONTRACTS,OFSAA."".OFSEPM.FSI_D_LOAN_CONTRACTS.RESIDUAL_AMOUNT,,,OFSAA,,OFSEPM,FSI_D_LOAN_CONTRACTS,,RESIDUAL_AMOUNT,
OFSAA,FSI_D_LOAN_CONTRACTS,Retail Exp,,,OFSAA,,,,,Fsi D Loan Contracts,Retail Exp,,FSI_D_LOAN_CONTRACTS,OFSAA."".OFSEPM.FSI_D_LOAN_CONTRACTS.RETAIL_EXP,,,OFSAA,,OFSEPM,FSI_D_LOAN_CONTRACTS,,RETAIL_EXP,
OFSAA,FSI_D_LOAN_CONTRACTS,Return Items,,,OFSAA,,,,,Fsi D Loan Contracts,Return Items,,FSI_D_LOAN_CONTRACTS,OFSAA."".OFSEPM.FSI_D_LOAN_CONTRACTS.RETURN_ITEMS,,,OFSAA,,OFSEPM,FSI_D_LOAN_CONTRACTS,,RETURN_ITEMS,
OFSAA,FSI_D_LOAN_CONTRACTS,Return On Equity,,,OFSAA,,,,,Fsi D Loan Contracts,Return On Equity,,FSI_D_LOAN_CONTRACTS,OFSAA."".OFSEPM.FSI_D_LOAN_CONTRACTS.RETURN_ON_EQUITY,,,OFSAA,,OFSEPM,FSI_D_LOAN_CONTRACTS,,RETURN_ON_EQUITY,
OFSAA,FSI_D_LOAN_CONTRACTS,Risk Adj Avg Bal,,,OFSAA,,,,,Fsi D Loan Contracts,Risk Adj Avg Bal,,FSI_D_LOAN_CONTRACTS,OFSAA."".OFSEPM.FSI_D_LOAN_CONTRACTS.RISK_ADJ_AVG_BAL,,,OFSAA,,OFSEPM,FSI_D_LOAN_CONTRACTS,,RISK_ADJ_AVG_BAL,
OFSAA,FSI_D_LOAN_CONTRACTS,Sales Channel,,,OFSAA,,,,,Fsi D Loan Contracts,Sales Channel,,FSI_D_LOAN_CONTRACTS,OFSAA."".OFSEPM.FSI_D_LOAN_CONTRACTS.SALES_CHANNEL,,,OFSAA,,OFSEPM,FSI_D_LOAN_CONTRACTS,,SALES_CHANNEL,
OFSAA,FSI_D_LOAN_CONTRACTS,Sanctioned Limit,,,OFSAA,,,,,Fsi D Loan Contracts,Sanctioned Limit,,FSI_D_LOAN_CONTRACTS,OFSAA."".OFSEPM.FSI_D_LOAN_CONTRACTS.SANCTIONED_LIMIT,,,OFSAA,,OFSEPM,FSI_D_LOAN_CONTRACTS,,SANCTIONED_LIMIT,
OFSAA,FSI_D_LOAN_CONTRACTS,School Id Cd,,,OFSAA,,,,,Fsi D Loan Contracts,School Id Cd,,FSI_D_LOAN_CONTRACTS,OFSAA."".OFSEPM.FSI_D_LOAN_CONTRACTS.SCHOOL_ID_CD,,,OFSAA,,OFSEPM,FSI_D_LOAN_CONTRACTS,,SCHOOL_ID_CD,
